1:1:1	أَتَىٰٓ	V	PERF|VF:1|ROOT:أتي|LEM:أَتَى|3MS
36:10:2	ٱجْتَنِبُ	V	IMPV|VF:8|ROOT:جنب|LEM:اجْتَنَبُ|2MP
36:10:3	وا۟	N	PRON|SUFF|2MP
36:11:1	ٱل	P	DET|PREF|LEM:ال
36:11:2	طَّٰغُوتَ	N	ROOT:طغي|LEM:طاغُوت|ACC
36:12:1	فَ	P	REM|PREF|LEM:ف
36:12:2	مِنْ	P	P|LEM:مِن
36:12:3	هُم	N	PRON|SUFF|3MP
36:13:1	مَّنْ	N	REL|LEM:مَن
36:14:1	هَدَى	V	PERF|VF:1|ROOT:هدي|LEM:هَدَى|3MS
36:15:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
36:16:1	وَ	P	CONJ|PREF|LEM:و
36:16:2	مِنْ	P	P|LEM:مِن
36:16:3	هُم	N	PRON|SUFF|3MP
36:17:1	مَّنْ	N	REL|LEM:مَن
36:18:1	حَقَّتْ	V	PERF|VF:1|ROOT:حقق|LEM:حَقَّ|3FS
36:19:1	عَلَيْ	P	P|LEM:عَلَى
36:19:2	هِ	N	PRON|SUFF|3MS
36:20:1	ٱل	P	DET|PREF|LEM:ال
36:20:2	ضَّلَٰلَةُ	N	ROOT:ضلل|LEM:ضَلالَة|F|NOM
36:21:1	فَ	P	REM|PREF|LEM:ف
36:21:2	سِيرُ	V	IMPV|VF:1|ROOT:سير|LEM:سارَ|2MP
36:21:3	وا۟	N	PRON|SUFF|2MP
36:22:1	فِى	P	P|LEM:فِي
36:23:1	ٱلْ	P	DET|PREF|LEM:ال
36:23:2	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
36:24:1	فَ	P	CONJ|PREF|LEM:ف
36:24:2	ٱنظُرُ	V	IMPV|VF:1|ROOT:نظر|LEM:نَظَرَ|2MP
36:24:3	وا۟	N	PRON|SUFF|2MP
36:25:1	كَيْفَ	N	ROOT:كيف|LEM:كَيْف
36:26:1	كَانَ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS
36:27:1	عَٰقِبَةُ	N	ROOT:عقب|LEM:عاقِبَة|F|NOM
36:28:1	ٱلْ	P	DET|PREF|LEM:ال
36:28:2	مُكَذِّبِينَ	N	ACT_PCPL|VF:2|ROOT:كذب|LEM:مُكَذِّب|MP|GEN
37:1:1	إِن	P	COND|LEM:إِن
37:2:1	تَحْرِصْ	V	IMPF|VF:1|ROOT:حرص|LEM:حَرَصْ|2MS|MOOD:JUS
37:3:1	عَلَىٰ	P	P|LEM:عَلَى
37:4:1	هُدَىٰ	N	ROOT:هدي|LEM:هُدًى|M|GEN
37:4:2	هُمْ	N	PRON|SUFF|3MP
37:5:1	فَ	P	REM|PREF|LEM:ف
37:5:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
37:6:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
37:7:1	لَا	P	NEG|LEM:لا
37:8:1	يَهْدِى	V	IMPF|VF:1|ROOT:هدي|LEM:هَدَى|3MS|MOOD:IND
37:9:1	مَن	N	REL|LEM:مَن
37:10:1	يُضِلُّ	V	IMPF|VF:4|ROOT:ضلل|LEM:أَضَلَّ|3MS|MOOD:IND
37:11:1	وَ	P	CONJ|PREF|LEM:و
37:11:2	مَا	P	NEG|LEM:ما
37:12:1	لَ	P	P|PREF|LEM:ل
37:12:2	هُم	N	PRON|3MP
37:13:1	مِّن	P	P|LEM:مِن
37:14:1	نَّٰصِرِينَ	N	ACT_PCPL|VF:1|ROOT:نصر|LEM:ناصِر|MP|GEN
38:1:1	وَ	P	CONJ|PREF|LEM:و
38:1:2	أَقْسَمُ	V	PERF|VF:4|ROOT:قسم|LEM:أَقْسَمُ|3MP
38:1:3	وا۟	N	PRON|SUFF|3MP
38:2:1	بِ	P	P|PREF|LEM:ب
38:2:2	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
38:3:1	جَهْدَ	N	VN|VF:1|ROOT:جهد|LEM:جَهْد|M|ACC
38:4:1	أَيْمَٰنِ	N	ROOT:يمن|LEM:يَمِين|MP|GEN
38:4:2	هِمْ	N	PRON|SUFF|3MP
38:5:1	لَا	P	NEG|LEM:لا
38:6:1	يَبْعَثُ	V	IMPF|VF:1|ROOT:بعث|LEM:بَعَثَ|3MS|MOOD:IND
38:7:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
38:8:1	مَن	N	REL|LEM:مَن
38:9:1	يَمُوتُ	V	IMPF|VF:1|ROOT:موت|LEM:ماتَ|3MS|MOOD:IND
38:10:1	بَلَىٰ	P	ANS|LEM:بَلَى
38:11:1	وَعْدًا	N	ROOT:وعد|LEM:وَعْد|M|INDEF|ACC
38:12:1	عَلَيْ	P	P|LEM:عَلَى
38:12:2	هِ	N	PRON|SUFF|3MS
38:13:1	حَقًّا	N	ROOT:حقق|LEM:حَقّ|M|INDEF|ACC
38:14:1	وَ	P	CONJ|PREF|LEM:و
38:14:2	لَٰكِنَّ	P	ACC|LEM:لٰكِنّ|FAM:إِنّ
38:15:1	أَكْثَرَ	N	ROOT:كثر|LEM:أَكْثَر|MS|ACC
38:16:1	ٱل	P	DET|PREF|LEM:ال
38:16:2	نَّاسِ	N	ROOT:أنس|LEM:ناس|MP|GEN
38:17:1	لَا	P	NEG|LEM:لا
38:18:1	يَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|3MP|MOOD:IND
38:18:2	ونَ	N	PRON|SUFF|3MP
39:1:1	لِ	P	PRP|PREF|LEM:ل
39:1:2	يُبَيِّنَ	V	IMPF|VF:2|ROOT:بين|LEM:بَيَّنُ|3MS|MOOD:SUBJ
39:2:1	لَ	P	P|PREF|LEM:ل
39:2:2	هُمُ	N	PRON|3MP
39:3:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
39:4:1	يَخْتَلِفُ	V	IMPF|VF:8|ROOT:خلف|LEM:اخْتَلَفَ|3MP|MOOD:IND
39:4:2	ونَ	N	PRON|SUFF|3MP
39:5:1	فِي	P	P|LEM:فِي
39:5:2	هِ	N	PRON|SUFF|3MS
39:6:1	وَ	P	CONJ|PREF|LEM:و
39:6:2	لِ	P	PRP|PREF|LEM:ل
39:6:3	يَعْلَمَ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|3MS|MOOD:SUBJ
39:7:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
39:8:1	كَفَرُ	V	PERF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP
39:8:2	وٓا۟	N	PRON|SUFF|3MP
39:9:1	أَنَّ	P	ACC|LEM:أَنّ|FAM:إِنّ
39:9:2	هُمْ	N	PRON|SUFF|3MP
39:10:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
39:10:2	وا۟	N	PRON|SUFF|3MP
39:11:1	كَٰذِبِينَ	N	ACT_PCPL|VF:1|ROOT:كذب|LEM:كاذِب|MP|ACC
40:1:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
40:1:2	مَا	P	PREV|LEM:ما
40:2:1	قَوْلُ	N	VN|VF:1|ROOT:قول|LEM:قَوْل|M|NOM
40:2:2	نَا	N	PRON|SUFF|1P
40:3:1	لِ	P	P|PREF|LEM:ل
40:3:2	شَىْءٍ	N	ROOT:شيأ|LEM:شَىْء|M|INDEF|GEN
40:4:1	إِذَآ	N	T|LEM:إِذا
40:5:1	أَرَدْ	V	PERF|VF:4|ROOT:رود|LEM:أَرادَ|1P
40:5:2	نَٰ	N	PRON|SUFF|1P
40:5:3	هُ	N	PRON|SUFF|3MS
40:6:1	أَن	P	SUB|LEM:أَن
40:7:1	نَّقُولَ	V	IMPF|VF:1|ROOT:قول|LEM:قالَ|1P|MOOD:SUBJ
40:8:1	لَ	P	P|PREF|LEM:ل
40:8:2	هُۥ	N	PRON|3MS
40:9:1	كُن	V	IMPV|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MS
40:10:1	فَ	P	CONJ|PREF|LEM:ف
40:10:2	يَكُونُ	V	IMPF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS|MOOD:IND
41:1:1	وَ	P	CONJ|PREF|LEM:و
41:1:2	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
41:2:1	هَاجَرُ	V	PERF|VF:3|ROOT:هجر|LEM:هاجَرَ|3MP
41:2:2	وا۟	N	PRON|SUFF|3MP
41:3:1	فِى	P	P|LEM:فِي
41:4:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
41:5:1	مِنۢ	P	P|LEM:مِن
41:6:1	بَعْدِ	N	ROOT:بعد|LEM:بَعْد|GEN
41:7:1	مَا	N	REL|LEM:ما
41:8:1	ظُلِمُ	V	PERF|VF:1|PASS|ROOT:ظلم|LEM:ظَلَمَ|3MP
41:8:2	وا۟	N	PRON|SUFF|3MP
41:9:1	لَ	P	EMPH|PREF|LEM:ل
41:9:2	نُبَوِّئَ	V	IMPF|VF:2|ROOT:بوأ|LEM:بَوَّأَ|1P|MOOD:IND
41:9:3	نَّ	P	EMPH|SUFF|LEM:ن
41:9:4	هُمْ	N	PRON|SUFF|3MP
41:10:1	فِى	P	P|LEM:فِي
41:11:1	ٱل	P	DET|PREF|LEM:ال
41:11:2	دُّنْيَا	N	ROOT:دنو|LEM:دُنْيا|FS|GEN
41:12:1	حَسَنَةً	N	ROOT:حسن|LEM:حَسَنَة|F|INDEF|ACC
41:13:1	وَ	P	CONJ|PREF|LEM:و
41:13:2	لَ	P	EMPH|PREF|LEM:ل
41:13:3	أَجْرُ	N	ROOT:أجر|LEM:أَجْر|M|NOM
41:14:1	ٱلْ	P	DET|PREF|LEM:ال
41:14:2	ءَاخِرَةِ	N	ROOT:أخر|LEM:آخِر|FS|GEN
41:15:1	أَكْبَرُ	N	ROOT:كبر|LEM:أَكْبَر|MS|NOM|ADJ
41:16:1	لَوْ	P	COND|LEM:لَو
41:17:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
41:17:2	وا۟	N	PRON|SUFF|3MP
41:18:1	يَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|3MP|MOOD:IND
41:18:2	ونَ	N	PRON|SUFF|3MP
42:1:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
42:2:1	صَبَرُ	V	PERF|VF:1|ROOT:صبر|LEM:صَبَرَ|3MP
42:2:2	وا۟	N	PRON|SUFF|3MP
42:3:1	وَ	P	CONJ|PREF|LEM:و
42:3:2	عَلَىٰ	P	P|LEM:عَلَى
42:4:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
42:4:2	هِمْ	N	PRON|SUFF|3MP
42:5:1	يَتَوَكَّلُ	V	IMPF|VF:5|ROOT:وكل|LEM:تَوَكَّلْ|3MP|MOOD:IND
42:5:2	ونَ	N	PRON|SUFF|3MP
43:1:1	وَ	P	CONJ|PREF|LEM:و
43:1:2	مَآ	P	NEG|LEM:ما
43:2:1	أَرْسَلْ	V	PERF|VF:4|ROOT:رسل|LEM:أَرْسَلَ|1P
43:2:2	نَا	N	PRON|SUFF|1P
43:3:1	مِن	P	P|LEM:مِن
43:4:1	قَبْلِ	N	ROOT:قبل|LEM:قَبْل|GEN
43:4:2	كَ	N	PRON|SUFF|2MS
43:5:1	إِلَّا	P	RES|LEM:إِلّا
43:6:1	رِجَالًا	N	ROOT:رجل|LEM:رِجال|MP|INDEF|ACC
43:7:1	نُّوحِىٓ	V	IMPF|VF:4|ROOT:وحي|LEM:أَوْحَى|1P|MOOD:IND
43:8:1	إِلَيْ	P	P|LEM:إِلَى
43:8:2	هِمْ	N	PRON|SUFF|3MP
43:9:1	فَ	P	REM|PREF|LEM:ف
43:9:2	سْـَٔلُ	V	IMPV|VF:1|ROOT:سأل|LEM:سَأَلَ|2MP
43:9:3	وٓا۟	N	PRON|SUFF|2MP
43:10:1	أَهْلَ	N	ROOT:أهل|LEM:أَهْل|M|ACC
43:11:1	ٱل	P	DET|PREF|LEM:ال
43:11:2	ذِّكْرِ	N	VN|VF:1|ROOT:ذكر|LEM:ذِكْر|M|GEN
43:12:1	إِن	P	COND|LEM:إِن
43:13:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
43:13:2	تُمْ	N	PRON|SUFF|2MP
43:14:1	لَا	P	NEG|LEM:لا
43:15:1	تَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|2MP|MOOD:IND
43:15:2	ونَ	N	PRON|SUFF|2MP
44:1:1	بِ	P	P|PREF|LEM:ب
44:1:2	ٱلْ	P	DET|PREF|LEM:ال
44:1:3	بَيِّنَٰتِ	N	ROOT:بين|LEM:بَيِّنَة|FP|GEN
44:2:1	وَ	P	CONJ|PREF|LEM:و
44:2:2	ٱل	P	DET|PREF|LEM:ال
44:2:3	زُّبُرِ	N	ROOT:زبر|LEM:زُبُر|MP|GEN
44:3:1	وَ	P	CONJ|PREF|LEM:و
44:3:2	أَنزَلْ	V	PERF|VF:4|ROOT:نزل|LEM:أَنزَلَ|1P
44:3:3	نَآ	N	PRON|SUFF|1P
44:4:1	إِلَيْ	P	P|LEM:إِلَى
44:4:2	كَ	N	PRON|SUFF|2MS
44:5:1	ٱل	P	DET|PREF|LEM:ال
44:5:2	ذِّكْرَ	N	VN|VF:1|ROOT:ذكر|LEM:ذِكْر|M|ACC
44:6:1	لِ	P	PRP|PREF|LEM:ل
44:6:2	تُبَيِّنَ	V	IMPF|VF:2|ROOT:بين|LEM:بَيَّنُ|2MS|MOOD:SUBJ
44:7:1	لِ	P	P|PREF|LEM:ل
44:7:2	ل	P	DET|PREF|LEM:ال
44:7:3	نَّاسِ	N	ROOT:أنس|LEM:ناس|MP|GEN
44:8:1	مَا	N	REL|LEM:ما
44:9:1	نُزِّلَ	V	PERF|VF:2|PASS|ROOT:نزل|LEM:نَزَّلَ|3MS
44:10:1	إِلَيْ	P	P|LEM:إِلَى
44:10:2	هِمْ	N	PRON|SUFF|3MP
44:11:1	وَ	P	CONJ|PREF|LEM:و
44:11:2	لَعَلَّ	P	ACC|LEM:لَعَلّ|FAM:إِنّ
44:11:3	هُمْ	N	PRON|SUFF|3MP
44:12:1	يَتَفَكَّرُ	V	IMPF|VF:5|ROOT:فكر|LEM:يَتَفَكَّرُ|3MP|MOOD:IND
44:12:2	ونَ	N	PRON|SUFF|3MP
45:1:1	أَ	N	INTG|PREF|LEM:أ
45:1:2	فَ	P	SUP|PREF|LEM:ف
45:1:3	أَمِنَ	V	PERF|VF:1|ROOT:أمن|LEM:أَمِنَ|3MS
45:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
45:3:1	مَكَرُ	V	PERF|VF:1|ROOT:مكر|LEM:مَكَرَ|3MP
45:3:2	وا۟	N	PRON|SUFF|3MP
45:4:1	ٱل	P	DET|PREF|LEM:ال
45:4:2	سَّيِّـَٔاتِ	N	ROOT:سوأ|LEM:سَيِّئَة|FP|GEN
45:5:1	أَن	P	SUB|LEM:أَن
45:6:1	يَخْسِفَ	V	IMPF|VF:1|ROOT:خسف|LEM:خَسَفَ|3MS|MOOD:SUBJ
45:7:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
45:8:1	بِ	P	P|PREF|LEM:ب
45:8:2	هِمُ	N	PRON|3MP
45:9:1	ٱلْ	P	DET|PREF|LEM:ال
45:9:2	أَرْضَ	N	ROOT:أرض|LEM:أَرْض|F|ACC
45:10:1	أَوْ	P	CONJ|LEM:أَو
45:11:1	يَأْتِيَ	V	IMPF|VF:1|ROOT:أتي|LEM:أَتَى|3MS|MOOD:SUBJ
45:11:2	هُمُ	N	PRON|SUFF|3MP
45:12:1	ٱلْ	P	DET|PREF|LEM:ال
45:12:2	عَذَابُ	N	ROOT:عذب|LEM:عَذاب|M|NOM
45:13:1	مِنْ	P	P|LEM:مِن
45:14:1	حَيْثُ	N	LOC|ROOT:حيث|LEM:حَيْث|GEN
45:15:1	لَا	P	NEG|LEM:لا
45:16:1	يَشْعُرُ	V	IMPF|VF:1|ROOT:شعر|LEM:يَشْعُرُ|3MP|MOOD:IND
45:16:2	ونَ	N	PRON|SUFF|3MP
46:1:1	أَوْ	P	CONJ|LEM:أَو
46:2:1	يَأْخُذَ	V	IMPF|VF:1|ROOT:أخذ|LEM:أَخَذَ|3MS|MOOD:SUBJ
46:2:2	هُمْ	N	PRON|SUFF|3MP
46:3:1	فِى	P	P|LEM:فِي
46:4:1	تَقَلُّبِ	N	VN|VF:5|ROOT:قلب|LEM:تَقَلُّب|M|GEN
46:4:2	هِمْ	N	PRON|SUFF|3MP
46:5:1	فَ	P	REM|PREF|LEM:ف
46:5:2	مَا	P	NEG|LEM:ما
46:6:1	هُم	N	PRON|3MP
46:7:1	بِ	P	P|PREF|LEM:ب
46:7:2	مُعْجِزِينَ	N	ACT_PCPL|VF:4|ROOT:عجز|LEM:مُعْجِز|MP|GEN
47:1:1	أَوْ	P	CONJ|LEM:أَو
47:2:1	يَأْخُذَ	V	IMPF|VF:1|ROOT:أخذ|LEM:أَخَذَ|3MS|MOOD:SUBJ
47:2:2	هُمْ	N	PRON|SUFF|3MP
47:3:1	عَلَىٰ	P	P|LEM:عَلَى
47:4:1	تَخَوُّفٍ	N	VN|VF:5|ROOT:خوف|LEM:تَخَوُّف|M|INDEF|GEN
47:5:1	فَ	P	REM|PREF|LEM:ف
47:5:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
47:6:1	رَبَّ	N	ROOT:ربب|LEM:رَبّ|M|ACC
47:6:2	كُمْ	N	PRON|SUFF|2MP
47:7:1	لَ	P	EMPH|PREF|LEM:ل
47:7:2	رَءُوفٌ	N	ROOT:رأف|LEM:رَءُوف|MS|INDEF|NOM
47:8:1	رَّحِيمٌ	N	ROOT:رحم|LEM:رَحِيم|MS|INDEF|NOM|ADJ
48:1:1	أَ	N	INTG|PREF|LEM:أ
48:1:2	وَ	P	SUP|PREF|LEM:و
48:1:3	لَمْ	P	NEG|LEM:لَم
48:2:1	يَرَ	V	IMPF|VF:1|ROOT:رأي|LEM:رَأَى|3MP|MOOD:JUS
48:2:2	وْا۟	N	PRON|SUFF|3MP
48:3:1	إِلَىٰ	P	P|LEM:إِلَى
48:4:1	مَا	N	REL|LEM:ما
48:5:1	خَلَقَ	V	PERF|VF:1|ROOT:خلق|LEM:خَلَقَ|3MS
48:6:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
48:7:1	مِن	P	P|LEM:مِن
48:8:1	شَىْءٍ	N	ROOT:شيأ|LEM:شَىْء|M|INDEF|GEN
48:9:1	يَتَفَيَّؤُا۟	V	IMPF|VF:5|ROOT:فيأ|LEM:يَتَفَيَّؤُا۟|3MS|MOOD:IND
48:10:1	ظِلَٰلُ	N	ROOT:ظلل|LEM:ظِلّ|MP|NOM
48:10:2	هُۥ	N	PRON|SUFF|3MS
48:11:1	عَنِ	P	P|LEM:عَن
48:12:1	ٱلْ	P	DET|PREF|LEM:ال
48:12:2	يَمِينِ	N	ROOT:يمن|LEM:يَمِين|M|GEN
48:13:1	وَ	P	CONJ|PREF|LEM:و
48:13:2	ٱل	P	DET|PREF|LEM:ال
48:13:3	شَّمَآئِلِ	N	ROOT:شمل|LEM:شَمائِل|MP|GEN
48:14:1	سُجَّدًا	N	ACT_PCPL|VF:1|ROOT:سجد|LEM:ساجِد|MP|INDEF|ACC|ADJ
48:15:1	لِّ	P	P|PREF|LEM:ل
48:15:2	لَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
48:16:1	وَ	P	CIRC|PREF|LEM:و
48:16:2	هُمْ	N	PRON|3MP
48:17:1	دَٰخِرُونَ	N	ACT_PCPL|VF:1|ROOT:دخر|LEM:داخِر|MP|NOM
49:1:1	وَ	P	CONJ|PREF|LEM:و
49:1:2	لِ	P	P|PREF|LEM:ل
49:1:3	لَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
49:2:1	يَسْجُدُ	V	IMPF|VF:1|ROOT:سجد|LEM:سَجَدَ|3MS|MOOD:IND
49:3:1	مَا	N	REL|LEM:ما
49:4:1	فِى	P	P|LEM:فِي
49:5:1	ٱل	P	DET|PREF|LEM:ال
49:5:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
49:6:1	وَ	P	CONJ|PREF|LEM:و
49:6:2	مَا	N	REL|LEM:ما
49:7:1	فِى	P	P|LEM:فِي
49:8:1	ٱلْ	P	DET|PREF|LEM:ال
49:8:2	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
49:9:1	مِن	P	P|LEM:مِن
49:10:1	دَآبَّةٍ	N	ROOT:دبب|LEM:دابَّة|F|INDEF|GEN
49:11:1	وَ	P	CONJ|PREF|LEM:و
49:11:2	ٱلْ	P	DET|PREF|LEM:ال
49:11:3	مَلَٰٓئِكَةُ	N	ROOT:ملك|LEM:مَلَك|MP|NOM
49:12:1	وَ	P	CONJ|PREF|LEM:و
49:12:2	هُمْ	N	PRON|3MP
49:13:1	لَا	P	NEG|LEM:لا
49:14:1	يَسْتَكْبِرُ	V	IMPF|VF:10|ROOT:كبر|LEM:اسْتَكْبَرَ|3MP|MOOD:IND
49:14:2	ونَ	N	PRON|SUFF|3MP
50:1:1	يَخَافُ	V	IMPF|VF:1|ROOT:خوف|LEM:خافَ|3MP|MOOD:IND
50:1:2	ونَ	N	PRON|SUFF|3MP
50:2:1	رَبَّ	N	ROOT:ربب|LEM:رَبّ|M|ACC
50:2:2	هُم	N	PRON|SUFF|3MP
50:3:1	مِّن	P	P|LEM:مِن
50:4:1	فَوْقِ	N	ROOT:فوق|LEM:فَوْق|M|GEN
50:4:2	هِمْ	N	PRON|SUFF|3MP
50:5:1	وَ	P	CONJ|PREF|LEM:و
50:5:2	يَفْعَلُ	V	IMPF|VF:1|ROOT:فعل|LEM:فَعَلَ|3MP|MOOD:IND
50:5:3	ونَ	N	PRON|SUFF|3MP
50:6:1	مَا	N	REL|LEM:ما
50:7:1	يُؤْمَرُ	V	IMPF|VF:1|PASS|ROOT:أمر|LEM:أَمَرَ|3MP|MOOD:IND
50:7:2	ونَ	N	PRON|SUFF|3MP
51:1:1	وَ	P	CONJ|PREF|LEM:و
51:1:2	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
51:2:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
51:3:1	لَا	P	PRO|LEM:لا
51:4:1	تَتَّخِذُ	V	IMPF|VF:8|ROOT:أخذ|LEM:اتَّخَذَ|2MP|MOOD:JUS
51:4:2	وٓا۟	N	PRON|SUFF|2MP
51:5:1	إِلَٰهَيْنِ	N	ROOT:أله|LEM:إِلٰه|MD|ACC
51:6:1	ٱثْنَيْنِ	N	ROOT:ثني|LEM:اثْنَيْن|MD|ACC
51:7:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
51:7:2	مَا	P	PREV|LEM:ما
51:8:1	هُوَ	N	PRON|3MS
51:9:1	إِلَٰهٌ	N	ROOT:أله|LEM:إِلٰه|MS|INDEF|NOM
51:10:1	وَٰحِدٌ	N	ROOT:وحد|LEM:واحِد|MS|INDEF|NOM|ADJ
51:11:1	فَ	P	REM|PREF|LEM:ف
51:11:2	إِيَّٰىَ	N	PRON|LEM:إِيّا|1S
51:12:1	فَ	P	REM|PREF|LEM:ف
51:12:2	ٱرْهَبُ	V	IMPV|VF:1|ROOT:رهب|LEM:يَرْهَبُ|2MP
51:12:3	و	N	PRON|SUFF|2MP
51:12:4	نِ	N	PRON|SUFF|1S
52:1:1	وَ	P	CONJ|PREF|LEM:و
52:1:2	لَ	P	P|PREF|LEM:ل
52:1:3	هُۥ	N	PRON|3MS
52:2:1	مَا	N	REL|LEM:ما
52:3:1	فِى	P	P|LEM:فِي
52:4:1	ٱل	P	DET|PREF|LEM:ال
52:4:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
52:5:1	وَ	P	CONJ|PREF|LEM:و
52:5:2	ٱلْ	P	DET|PREF|LEM:ال
52:5:3	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
52:6:1	وَ	P	CONJ|PREF|LEM:و
52:6:2	لَ	P	P|PREF|LEM:ل
52:6:3	هُ	N	PRON|3MS
52:7:1	ٱل	P	DET|PREF|LEM:ال
52:7:2	دِّينُ	N	ROOT:دين|LEM:دِين|M|NOM
52:8:1	وَاصِبًا	N	ACT_PCPL|VF:1|ROOT:وصب|LEM:واصِب|M|INDEF|ACC
52:9:1	أَ	N	INTG|PREF|LEM:أ
52:9:2	فَ	P	SUP|PREF|LEM:ف
52:9:3	غَيْرَ	N	ROOT:غير|LEM:غَيْر|M|ACC
52:10:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
52:11:1	تَتَّقُ	V	IMPF|VF:8|ROOT:وقي|LEM:اتَّقَى|2MP|MOOD:IND
52:11:2	ونَ	N	PRON|SUFF|2MP
53:1:1	وَ	P	CONJ|PREF|LEM:و
53:1:2	مَا	N	REL|LEM:ما
53:2:1	بِ	P	P|PREF|LEM:ب
53:2:2	كُم	N	PRON|2MP
53:3:1	مِّن	P	P|LEM:مِن
53:4:1	نِّعْمَةٍ	N	ROOT:نعم|LEM:نِعْمَة|F|INDEF|GEN
53:5:1	فَ	P	REM|PREF|LEM:ف
53:5:2	مِنَ	P	P|LEM:مِن
53:6:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
53:7:1	ثُمَّ	P	CONJ|LEM:ثُمّ
53:8:1	إِذَا	N	T|LEM:إِذا
53:9:1	مَسَّ	V	PERF|VF:1|ROOT:مسس|LEM:مَسَّ|3MS
53:9:2	كُمُ	N	PRON|SUFF|2MP
53:10:1	ٱل	P	DET|PREF|LEM:ال
53:10:2	ضُّرُّ	N	ROOT:ضرر|LEM:ضُرّ|M|NOM
53:11:1	فَ	P	REM|PREF|LEM:ف
53:11:2	إِلَيْ	P	P|LEM:إِلَى
53:11:3	هِ	N	PRON|SUFF|3MS
53:12:1	تَجْـَٔرُ	V	IMPF|VF:1|ROOT:جأر|LEM:يَجْأَرُ|2MP|MOOD:IND
53:12:2	ونَ	N	PRON|SUFF|2MP
54:1:1	ثُمَّ	P	CONJ|LEM:ثُمّ
54:2:1	إِذَا	N	T|LEM:إِذا
54:3:1	كَشَفَ	V	PERF|VF:1|ROOT:كشف|LEM:كَشَفَ|3MS
54:4:1	ٱل	P	DET|PREF|LEM:ال
54:4:2	ضُّرَّ	N	ROOT:ضرر|LEM:ضُرّ|M|ACC
54:5:1	عَن	P	P|LEM:عَن
54:5:2	كُمْ	N	PRON|SUFF|2MP
54:6:1	إِذَا	P	SUR|LEM:إِذا
54:7:1	فَرِيقٌ	N	ROOT:فرق|LEM:فَرِيق|M|INDEF|NOM
54:8:1	مِّن	P	P|LEM:مِن
54:8:2	كُم	N	PRON|SUFF|2MP
54:9:1	بِ	P	P|PREF|LEM:ب
54:9:2	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
54:9:3	هِمْ	N	PRON|SUFF|3MP
54:10:1	يُشْرِكُ	V	IMPF|VF:4|ROOT:شرك|LEM:أَشْرَكَ|3MP|MOOD:IND
54:10:2	ونَ	N	PRON|SUFF|3MP
55:1:1	لِ	P	PRP|PREF|LEM:ل
55:1:2	يَكْفُرُ	V	IMPF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP|MOOD:SUBJ
