1:1:1	سُورَةٌ	N	ROOT:سور|LEM:سُورَة|F|INDEF|NOM
30:8:1	ذَٰ	N	DEM|LEM:ذا|MS
30:8:2	لِ	P	DIST|SUFF|LEM:ل
30:8:3	كَ	P	ADDR|SUFF|M
30:9:1	أَزْكَىٰ	N	ROOT:زكو|LEM:أَزْكَى|NOM
30:10:1	لَ	P	P|PREF|LEM:ل
30:10:2	هُمْ	N	PRON|3MP
30:11:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
30:12:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
30:13:1	خَبِيرٌۢ	N	ROOT:خبر|LEM:خَبِير|MS|INDEF|NOM|ADJ
30:14:1	بِ	P	P|PREF|LEM:ب
30:14:2	مَا	N	REL|LEM:ما
30:15:1	يَصْنَعُ	V	IMPF|VF:1|ROOT:صنع|LEM:صَنَعُ|3MP|MOOD:IND
30:15:2	ونَ	N	PRON|SUFF|3MP
31:1:1	وَ	P	CONJ|PREF|LEM:و
31:1:2	قُل	V	IMPV|VF:1|ROOT:قول|LEM:قالَ|2MS
31:2:1	لِّ	P	P|PREF|LEM:ل
31:2:2	لْ	P	DET|PREF|LEM:ال
31:2:3	مُؤْمِنَٰتِ	N	ACT_PCPL|VF:4|ROOT:أمن|LEM:مُؤْمِنَة|FP|GEN
31:3:1	يَغْضُضْ	V	IMPF|VF:1|ROOT:غضض|LEM:يَغُضُّ|3FP|MOOD:JUS
31:3:2	نَ	N	PRON|SUFF|3FP
31:4:1	مِنْ	P	P|LEM:مِن
31:5:1	أَبْصَٰرِ	N	ROOT:بصر|LEM:بَصَر|MP|GEN
31:5:2	هِنَّ	N	PRON|SUFF|3FP
31:6:1	وَ	P	CONJ|PREF|LEM:و
31:6:2	يَحْفَظْ	V	IMPF|VF:1|ROOT:حفظ|LEM:حَفِظَ|3FP|MOOD:JUS
31:6:3	نَ	N	PRON|SUFF|3FP
31:7:1	فُرُوجَ	N	ROOT:فرج|LEM:فَرْج|MP|ACC
31:7:2	هُنَّ	N	PRON|SUFF|3FP
31:8:1	وَ	P	CONJ|PREF|LEM:و
31:8:2	لَا	P	PRO|LEM:لا
31:9:1	يُبْدِي	V	IMPF|VF:4|ROOT:بدو|LEM:يُبْدِيَ|3FP|MOOD:JUS
31:9:2	نَ	N	PRON|SUFF|3FP
31:10:1	زِينَتَ	N	ROOT:زين|LEM:زِينَة|F|ACC
31:10:2	هُنَّ	N	PRON|SUFF|3FP
31:11:1	إِلَّا	P	RES|LEM:إِلّا
31:12:1	مَا	N	REL|LEM:ما
31:13:1	ظَهَرَ	V	PERF|VF:1|ROOT:ظهر|LEM:ظَهَرَ|3MS
31:14:1	مِنْ	P	P|LEM:مِن
31:14:2	هَا	N	PRON|SUFF|3FS
31:15:1	وَ	P	CONJ|PREF|LEM:و
31:15:2	لْ	P	IMPV|PREF|LEM:ل
31:15:3	يَضْرِبْ	V	IMPF|VF:1|ROOT:ضرب|LEM:ضَرَبَ|3FP|MOOD:JUS
31:15:4	نَ	N	PRON|SUFF|3FP
31:16:1	بِ	P	P|PREF|LEM:ب
31:16:2	خُمُرِ	N	ROOT:خمر|LEM:خُمُر|MP|GEN
31:16:3	هِنَّ	N	PRON|SUFF|3FP
31:17:1	عَلَىٰ	P	P|LEM:عَلَى
31:18:1	جُيُوبِ	N	ROOT:جيب|LEM:جَيْب|MP|GEN
31:18:2	هِنَّ	N	PRON|SUFF|3FP
31:19:1	وَ	P	CONJ|PREF|LEM:و
31:19:2	لَا	P	PRO|LEM:لا
31:20:1	يُبْدِي	V	IMPF|VF:4|ROOT:بدو|LEM:يُبْدِيَ|3FP|MOOD:JUS
31:20:2	نَ	N	PRON|SUFF|3FP
31:21:1	زِينَتَ	N	ROOT:زين|LEM:زِينَة|F|ACC
31:21:2	هُنَّ	N	PRON|SUFF|3FP
31:22:1	إِلَّا	P	RES|LEM:إِلّا
31:23:1	لِ	P	P|PREF|LEM:ل
31:23:2	بُعُولَتِ	N	ROOT:بعل|LEM:بَعْل|MP|GEN
31:23:3	هِنَّ	N	PRON|SUFF|3FP
31:24:1	أَوْ	P	CONJ|LEM:أَو
31:25:1	ءَابَآئِ	N	ROOT:أبو|LEM:آباء|MP|GEN
31:25:2	هِنَّ	N	PRON|SUFF|3FP
31:26:1	أَوْ	P	CONJ|LEM:أَو
31:27:1	ءَابَآءِ	N	ROOT:أبو|LEM:آباء|MP|GEN
31:28:1	بُعُولَتِ	N	ROOT:بعل|LEM:بَعْل|MP|GEN
31:28:2	هِنَّ	N	PRON|SUFF|3FP
31:29:1	أَوْ	P	CONJ|LEM:أَو
31:30:1	أَبْنَآئِ	N	ROOT:بني|LEM:ابْن|MP|GEN
31:30:2	هِنَّ	N	PRON|SUFF|3FP
31:31:1	أَوْ	P	CONJ|LEM:أَو
31:32:1	أَبْنَآءِ	N	ROOT:بني|LEM:ابْن|MP|GEN
31:33:1	بُعُولَتِ	N	ROOT:بعل|LEM:بَعْل|MP|GEN
31:33:2	هِنَّ	N	PRON|SUFF|3FP
31:34:1	أَوْ	P	CONJ|LEM:أَو
31:35:1	إِخْوَٰنِ	N	ROOT:أخو|LEM:أَخ|MP|GEN
31:35:2	هِنَّ	N	PRON|SUFF|3FP
31:36:1	أَوْ	P	CONJ|LEM:أَو
31:37:1	بَنِىٓ	N	ROOT:بني|LEM:بُنَىّ|MP|GEN
31:38:1	إِخْوَٰنِ	N	ROOT:أخو|LEM:أَخ|MP|GEN
31:38:2	هِنَّ	N	PRON|SUFF|3FP
31:39:1	أَوْ	P	CONJ|LEM:أَو
31:40:1	بَنِىٓ	N	ROOT:بني|LEM:بُنَىّ|MP|GEN
31:41:1	أَخَوَٰتِ	N	ROOT:أخو|LEM:أُخْت|FP|GEN
31:41:2	هِنَّ	N	PRON|SUFF|3FP
31:42:1	أَوْ	P	CONJ|LEM:أَو
31:43:1	نِسَآئِ	N	ROOT:نسو|LEM:نِساء|FP|GEN
31:43:2	هِنَّ	N	PRON|SUFF|3FP
31:44:1	أَوْ	P	CONJ|LEM:أَو
31:45:1	مَا	N	REL|LEM:ما
31:46:1	مَلَكَتْ	V	PERF|VF:1|ROOT:ملك|LEM:مَلَكَتْ|3FS
31:47:1	أَيْمَٰنُ	N	ROOT:يمن|LEM:يَمِين|MP|NOM
31:47:2	هُنَّ	N	PRON|SUFF|3FP
31:48:1	أَوِ	P	CONJ|LEM:أَو
31:49:1	ٱل	P	DET|PREF|LEM:ال
31:49:2	تَّٰبِعِينَ	N	ACT_PCPL|VF:1|ROOT:تبع|LEM:تابِع|MP|GEN
31:50:1	غَيْرِ	N	ROOT:غير|LEM:غَيْر|M|GEN
31:51:1	أُو۟لِى	N	LEM:ذُو|MP|GEN
31:52:1	ٱلْ	P	DET|PREF|LEM:ال
31:52:2	إِرْبَةِ	N	ROOT:أرب|LEM:إِرْبَة|F|GEN
31:53:1	مِنَ	P	P|LEM:مِن
31:54:1	ٱل	P	DET|PREF|LEM:ال
31:54:2	رِّجَالِ	N	ROOT:رجل|LEM:رِجال|MP|GEN
31:55:1	أَوِ	P	CONJ|LEM:أَو
31:56:1	ٱل	P	DET|PREF|LEM:ال
31:56:2	طِّفْلِ	N	ROOT:طفل|LEM:طِفْل|M|GEN
31:57:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
31:58:1	لَمْ	P	NEG|LEM:لَم
31:59:1	يَظْهَرُ	V	IMPF|VF:1|ROOT:ظهر|LEM:ظَهَرَ|3MP|MOOD:JUS
31:59:2	وا۟	N	PRON|SUFF|3MP
31:60:1	عَلَىٰ	P	P|LEM:عَلَى
31:61:1	عَوْرَٰتِ	N	ROOT:عور|LEM:عَوْرَة|FP|GEN
31:62:1	ٱل	P	DET|PREF|LEM:ال
31:62:2	نِّسَآءِ	N	ROOT:نسو|LEM:نِساء|FP|GEN
31:63:1	وَ	P	CONJ|PREF|LEM:و
31:63:2	لَا	P	PRO|LEM:لا
31:64:1	يَضْرِبْ	V	IMPF|VF:1|ROOT:ضرب|LEM:ضَرَبَ|3FP|MOOD:JUS
31:64:2	نَ	N	PRON|SUFF|3FP
31:65:1	بِ	P	P|PREF|LEM:ب
31:65:2	أَرْجُلِ	N	ROOT:رجل|LEM:رِجْل|FP|GEN
31:65:3	هِنَّ	N	PRON|SUFF|3FP
31:66:1	لِ	P	PRP|PREF|LEM:ل
31:66:2	يُعْلَمَ	V	IMPF|VF:1|PASS|ROOT:علم|LEM:عَلِمَ|3MS|MOOD:SUBJ
31:67:1	مَا	N	REL|LEM:ما
31:68:1	يُخْفِي	V	IMPF|VF:4|ROOT:خفي|LEM:أُخْفِيَ|3FP|MOOD:IND
31:68:2	نَ	N	PRON|SUFF|3FP
31:69:1	مِن	P	P|LEM:مِن
31:70:1	زِينَتِ	N	ROOT:زين|LEM:زِينَة|F|GEN
31:70:2	هِنَّ	N	PRON|SUFF|3FP
31:71:1	وَ	P	CONJ|PREF|LEM:و
31:71:2	تُوبُ	V	IMPV|VF:1|ROOT:توب|LEM:تابَ|2MP
31:71:3	وٓا۟	N	PRON|SUFF|2MP
31:72:1	إِلَى	P	P|LEM:إِلَى
31:73:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
31:74:1	جَمِيعًا	N	ROOT:جمع|LEM:جَمِيع|M|INDEF|ACC
31:75:1	أَيُّ	N	ROOT:أيي|LEM:أَيّ|ACC
31:75:2	هَ	P	ATT|SUFF|LEM:ه
31:76:1	ٱلْ	P	DET|PREF|LEM:ال
31:76:2	مُؤْمِنُونَ	N	ACT_PCPL|VF:4|ROOT:أمن|LEM:مُؤْمِن|MP|NOM
31:77:1	لَعَلَّ	P	ACC|LEM:لَعَلّ|FAM:إِنّ
31:77:2	كُمْ	N	PRON|SUFF|2MP
31:78:1	تُفْلِحُ	V	IMPF|VF:4|ROOT:فلح|LEM:أَفْلَحَ|2MP|MOOD:IND
31:78:2	ونَ	N	PRON|SUFF|2MP
32:1:1	وَ	P	CONJ|PREF|LEM:و
32:1:2	أَنكِحُ	V	IMPV|VF:4|ROOT:نكح|LEM:تُنكِحُ|2MP
32:1:3	وا۟	N	PRON|SUFF|2MP
32:2:1	ٱلْ	P	DET|PREF|LEM:ال
32:2:2	أَيَٰمَىٰ	N	ROOT:أيم|LEM:أَيامَى|MP|ACC
32:3:1	مِن	P	P|LEM:مِن
32:3:2	كُمْ	N	PRON|SUFF|2MP
32:4:1	وَ	P	CONJ|PREF|LEM:و
32:4:2	ٱل	P	DET|PREF|LEM:ال
32:4:3	صَّٰلِحِينَ	N	ACT_PCPL|VF:1|ROOT:صلح|LEM:صالِح|MP|ACC
32:5:1	مِنْ	P	P|LEM:مِن
32:6:1	عِبَادِ	N	ROOT:عبد|LEM:عَبْد|MP|GEN
32:6:2	كُمْ	N	PRON|SUFF|2MP
32:7:1	وَ	P	CONJ|PREF|LEM:و
32:7:2	إِمَآئِ	N	ROOT:أمو|LEM:أَمَة|FP|GEN
32:7:3	كُمْ	N	PRON|SUFF|2MP
32:8:1	إِن	P	COND|LEM:إِن
32:9:1	يَكُونُ	V	IMPF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP|MOOD:SUBJ
32:9:2	وا۟	N	PRON|SUFF|3MP
32:10:1	فُقَرَآءَ	N	ROOT:فقر|LEM:فَقِير|MP|ACC
32:11:1	يُغْنِ	V	IMPF|VF:4|ROOT:غني|LEM:أَغْنَتْ|3MS|MOOD:IND
32:11:2	هِمُ	N	PRON|SUFF|3MP
32:12:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
32:13:1	مِن	P	P|LEM:مِن
32:14:1	فَضْلِ	N	ROOT:فضل|LEM:فَضْل|M|GEN
32:14:2	هِۦ	N	PRON|SUFF|3MS
32:15:1	وَ	P	CONJ|PREF|LEM:و
32:15:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
32:16:1	وَٰسِعٌ	N	ACT_PCPL|VF:1|ROOT:وسع|LEM:واسِع|M|INDEF|NOM
32:17:1	عَلِيمٌ	N	ROOT:علم|LEM:عَلِيم|MS|INDEF|NOM|ADJ
33:1:1	وَ	P	CONJ|PREF|LEM:و
33:1:2	لْ	P	IMPV|PREF|LEM:ل
33:1:3	يَسْتَعْفِفِ	V	IMPF|VF:10|ROOT:عفف|LEM:يَسْتَعْفِفْ|3MS|MOOD:JUS
33:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
33:3:1	لَا	P	NEG|LEM:لا
33:4:1	يَجِدُ	V	IMPF|VF:1|ROOT:وجد|LEM:وَجَدَ|3MP|MOOD:IND
33:4:2	ونَ	N	PRON|SUFF|3MP
33:5:1	نِكَاحًا	N	ROOT:نكح|LEM:نِكاح|M|INDEF|ACC
33:6:1	حَتَّىٰ	P	P|LEM:حَتَّى
33:7:1	يُغْنِيَ	V	IMPF|VF:4|ROOT:غني|LEM:أَغْنَتْ|3MS|MOOD:SUBJ
33:7:2	هُمُ	N	PRON|SUFF|3MP
33:8:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
33:9:1	مِن	P	P|LEM:مِن
33:10:1	فَضْلِ	N	ROOT:فضل|LEM:فَضْل|M|GEN
33:10:2	هِۦ	N	PRON|SUFF|3MS
33:11:1	وَ	P	CONJ|PREF|LEM:و
33:11:2	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
33:12:1	يَبْتَغُ	V	IMPF|VF:8|ROOT:بغي|LEM:ابْتَغَى|3MP|MOOD:IND
33:12:2	ونَ	N	PRON|SUFF|3MP
33:13:1	ٱلْ	P	DET|PREF|LEM:ال
33:13:2	كِتَٰبَ	N	ROOT:كتب|LEM:كِتاب|M|ACC
33:14:1	مِ	P	P|LEM:مِن
33:14:2	مَّا	N	REL|LEM:ما
33:15:1	مَلَكَتْ	V	PERF|VF:1|ROOT:ملك|LEM:مَلَكَتْ|3FS
33:16:1	أَيْمَٰنُ	N	ROOT:يمن|LEM:يَمِين|MP|NOM
33:16:2	كُمْ	N	PRON|SUFF|2MP
33:17:1	فَ	P	REM|PREF|LEM:ف
33:17:2	كَاتِبُ	V	IMPV|VF:3|ROOT:كتب|LEM:كاتِبُ|2MP
33:17:3	و	N	PRON|SUFF|2MP
33:17:4	هُمْ	N	PRON|SUFF|3MP
33:18:1	إِنْ	P	COND|LEM:إِن
33:19:1	عَلِمْ	V	PERF|VF:1|ROOT:علم|LEM:عَلِمَ|2MP
33:19:2	تُمْ	N	PRON|SUFF|2MP
33:20:1	فِي	P	P|LEM:فِي
33:20:2	هِمْ	N	PRON|SUFF|3MP
33:21:1	خَيْرًا	N	ROOT:خير|LEM:خَيْر|MS|INDEF|ACC
33:22:1	وَ	P	CONJ|PREF|LEM:و
33:22:2	ءَاتُ	V	IMPV|VF:4|ROOT:أتي|LEM:آتَى|2MP
33:22:3	و	N	PRON|SUFF|2MP
33:22:4	هُم	N	PRON|SUFF|3MP
33:23:1	مِّن	P	P|LEM:مِن
33:24:1	مَّالِ	N	ROOT:مول|LEM:مال|M|GEN
33:25:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
33:26:1	ٱلَّذِىٓ	N	REL|LEM:الَّذِي|MS
33:27:1	ءَاتَىٰ	V	PERF|VF:4|ROOT:أتي|LEM:آتَى|3MS
33:27:2	كُمْ	N	PRON|SUFF|2MP
33:28:1	وَ	P	CONJ|PREF|LEM:و
33:28:2	لَا	P	PRO|LEM:لا
33:29:1	تُكْرِهُ	V	IMPF|VF:4|ROOT:كره|LEM:أُكْرِهَ|2MP|MOOD:JUS
33:29:2	وا۟	N	PRON|SUFF|2MP
33:30:1	فَتَيَٰتِ	N	ROOT:فتي|LEM:فَتاة|FP|GEN
33:30:2	كُمْ	N	PRON|SUFF|2MP
33:31:1	عَلَى	P	P|LEM:عَلَى
33:32:1	ٱلْ	P	DET|PREF|LEM:ال
33:32:2	بِغَآءِ	N	VN|VF:1|ROOT:بغي|LEM:بِغاء|M|GEN
33:33:1	إِنْ	P	COND|LEM:إِن
33:34:1	أَرَدْ	V	PERF|VF:4|ROOT:رود|LEM:أَرادَ|3FP
33:34:2	نَ	N	PRON|SUFF|3FP
33:35:1	تَحَصُّنًا	N	VN|VF:5|ROOT:حصن|LEM:تَحَصُّن|M|INDEF|ACC
33:36:1	لِّ	P	PRP|PREF|LEM:ل
33:36:2	تَبْتَغُ	V	IMPF|VF:8|ROOT:بغي|LEM:ابْتَغَى|2MP|MOOD:SUBJ
33:36:3	وا۟	N	PRON|SUFF|2MP
33:37:1	عَرَضَ	N	ROOT:عرض|LEM:عَرَض|M|ACC
33:38:1	ٱلْ	P	DET|PREF|LEM:ال
33:38:2	حَيَوٰةِ	N	ROOT:حيي|LEM:حَياة|F|GEN
33:39:1	ٱل	P	DET|PREF|LEM:ال
33:39:2	دُّنْيَا	N	ROOT:دنو|LEM:دُنْيا|FS|GEN|ADJ
33:40:1	وَ	P	CONJ|PREF|LEM:و
33:40:2	مَن	N	REL|LEM:مَن
33:41:1	يُكْرِه	V	IMPF|VF:4|ROOT:كره|LEM:أُكْرِهَ|3MS|MOOD:JUS
33:41:2	هُّنَّ	N	PRON|SUFF|3FP
33:42:1	فَ	P	REM|PREF|LEM:ف
33:42:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
33:43:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
33:44:1	مِنۢ	P	P|LEM:مِن
33:45:1	بَعْدِ	N	ROOT:بعد|LEM:بَعْد|GEN
33:46:1	إِكْرَٰهِ	N	VN|VF:4|ROOT:كره|LEM:إِكْراه|M|GEN
33:46:2	هِنَّ	N	PRON|SUFF|3FP
33:47:1	غَفُورٌ	N	ROOT:غفر|LEM:غَفُور|MS|INDEF|NOM|ADJ
33:48:1	رَّحِيمٌ	N	ROOT:رحم|LEM:رَحِيم|MS|INDEF|NOM|ADJ
34:1:1	وَ	P	CONJ|PREF|LEM:و
34:1:2	لَ	P	EMPH|PREF|LEM:ل
34:1:3	قَدْ	P	CERT|LEM:قَد
34:2:1	أَنزَلْ	V	PERF|VF:4|ROOT:نزل|LEM:أَنزَلَ|1P
34:2:2	نَآ	N	PRON|SUFF|1P
34:3:1	إِلَيْ	P	P|LEM:إِلَى
34:3:2	كُمْ	N	PRON|SUFF|2MP
34:4:1	ءَايَٰتٍ	N	ROOT:أيي|LEM:آيَة|FP|INDEF|ACC
34:5:1	مُّبَيِّنَٰتٍ	N	ROOT:بين|LEM:مُبَيِّنَة|FP|INDEF|ACC|ADJ
34:6:1	وَ	P	CONJ|PREF|LEM:و
34:6:2	مَثَلًا	N	ROOT:مثل|LEM:مَثَل|M|INDEF|ACC
34:7:1	مِّنَ	P	P|LEM:مِن
34:8:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
34:9:1	خَلَ	V	PERF|VF:1|ROOT:خلو|LEM:خَلا|3MP
34:9:2	وْا۟	N	PRON|SUFF|3MP
34:10:1	مِن	P	P|LEM:مِن
34:11:1	قَبْلِ	N	ROOT:قبل|LEM:قَبْل|GEN
34:11:2	كُمْ	N	PRON|SUFF|2MP
34:12:1	وَ	P	CONJ|PREF|LEM:و
34:12:2	مَوْعِظَةً	N	ROOT:وعظ|LEM:مَوْعِظَة|F|INDEF|ACC
34:13:1	لِّ	P	P|PREF|LEM:ل
34:13:2	لْ	P	DET|PREF|LEM:ال
34:13:3	مُتَّقِينَ	N	ACT_PCPL|VF:8|ROOT:وقي|LEM:مُتَّقي|MP|GEN
35:1:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
35:2:1	نُورُ	N	ROOT:نور|LEM:نُور|M|NOM
35:3:1	ٱل	P	DET|PREF|LEM:ال
35:3:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
35:4:1	وَ	P	CONJ|PREF|LEM:و
35:4:2	ٱلْ	P	DET|PREF|LEM:ال
35:4:3	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
35:5:1	مَثَلُ	N	ROOT:مثل|LEM:مَثَل|M|NOM
35:6:1	نُورِ	N	ROOT:نور|LEM:نُور|M|GEN
35:6:2	هِۦ	N	PRON|SUFF|3MS
35:7:1	كَ	P	P|PREF|LEM:ك
35:7:2	مِشْكَوٰةٍ	N	ROOT:شكو|LEM:مِشْكاة|F|INDEF|GEN
35:8:1	فِي	P	P|LEM:فِي
35:8:2	هَا	N	PRON|SUFF|3FS
35:9:1	مِصْبَاحٌ	N	ROOT:صبح|LEM:مِصْباح|M|INDEF|NOM
35:10:1	ٱلْ	P	DET|PREF|LEM:ال
35:10:2	مِصْبَاحُ	N	ROOT:صبح|LEM:مِصْباح|M|NOM
35:11:1	فِى	P	P|LEM:فِي
35:12:1	زُجَاجَةٍ	N	ROOT:زجج|LEM:زُجاجَة|F|INDEF|GEN
35:13:1	ٱل	P	DET|PREF|LEM:ال
35:13:2	زُّجَاجَةُ	N	ROOT:زجج|LEM:زُجاجَة|F|NOM
35:14:1	كَأَنَّ	P	ACC|LEM:كَأَنّ|FAM:إِنّ
35:14:2	هَا	N	PRON|SUFF|3FS
35:15:1	كَوْكَبٌ	N	ROOT:كوكب|LEM:كَوْكَب|M|INDEF|NOM
35:16:1	دُرِّىٌّ	N	ROOT:درر|LEM:دُرِّيّ|MS|INDEF|NOM|ADJ
35:17:1	يُوقَدُ	V	IMPF|VF:4|PASS|ROOT:وقد|LEM:أَوْقَدُ|3MS|MOOD:IND
35:18:1	مِن	P	P|LEM:مِن
35:19:1	شَجَرَةٍ	N	ROOT:شجر|LEM:شَجَرَة|F|INDEF|GEN
35:20:1	مُّبَٰرَكَةٍ	N	ROOT:برك|LEM:مُبارَكَة|F|INDEF|GEN
35:21:1	زَيْتُونَةٍ	N	ROOT:زيت|LEM:زَيْتُونَة|F|INDEF|GEN
35:22:1	لَّا	P	NEG|LEM:لا
35:23:1	شَرْقِيَّةٍ	N	ROOT:شرق|LEM:شَرْقِيَّة|F|INDEF|GEN
35:24:1	وَ	P	CONJ|PREF|LEM:و
35:24:2	لَا	P	NEG|LEM:لا
35:25:1	غَرْبِيَّةٍ	N	ROOT:غرب|LEM:غَرْبِيَّة|F|INDEF|GEN
35:26:1	يَكَادُ	V	IMPF|VF:1|ROOT:كود|LEM:كادَ|FAM:كَاد|3MS|MOOD:IND
35:27:1	زَيْتُ	N	ROOT:زيت|LEM:زَيْت|M|NOM
35:27:2	هَا	N	PRON|SUFF|3FS
35:28:1	يُضِىٓءُ	V	IMPF|VF:4|ROOT:ضوأ|LEM:أَضاءَ|3MS|MOOD:IND
35:29:1	وَ	P	CONJ|PREF|LEM:و
35:29:2	لَوْ	P	COND|LEM:لَو
35:30:1	لَمْ	P	NEG|LEM:لَم
35:31:1	تَمْسَسْ	V	IMPF|VF:1|ROOT:مسس|LEM:مَسَّ|3FS|MOOD:JUS
35:31:2	هُ	N	PRON|SUFF|3MS
35:32:1	نَارٌ	N	ROOT:نور|LEM:نار|F|INDEF|NOM
35:33:1	نُّورٌ	N	ROOT:نور|LEM:نُور|M|INDEF|NOM
35:34:1	عَلَىٰ	P	P|LEM:عَلَى
35:35:1	نُورٍ	N	ROOT:نور|LEM:نُور|M|INDEF|GEN
35:36:1	يَهْدِى	V	IMPF|VF:1|ROOT:هدي|LEM:هَدَى|3MS|MOOD:IND
35:37:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
35:38:1	لِ	P	P|PREF|LEM:ل
35:38:2	نُورِ	N	ROOT:نور|LEM:نُور|M|GEN
35:38:3	هِۦ	N	PRON|SUFF|3MS
35:39:1	مَن	N	REL|LEM:مَن
35:40:1	يَشَآءُ	V	IMPF|VF:1|ROOT:شيأ|LEM:شاءَ|3MS|MOOD:IND
35:41:1	وَ	P	CONJ|PREF|LEM:و
35:41:2	يَضْرِبُ	V	IMPF|VF:1|ROOT:ضرب|LEM:ضَرَبَ|3MS|MOOD:IND
35:42:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
35:43:1	ٱلْ	P	DET|PREF|LEM:ال
35:43:2	أَمْثَٰلَ	N	ROOT:مثل|LEM:مَثَل|MP|ACC
35:44:1	لِ	P	P|PREF|LEM:ل
35:44:2	ل	P	DET|PREF|LEM:ال
35:44:3	نَّاسِ	N	ROOT:أنس|LEM:ناس|MP|GEN
35:45:1	وَ	P	CONJ|PREF|LEM:و
35:45:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
35:46:1	بِ	P	P|PREF|LEM:ب
35:46:2	كُلِّ	N	ROOT:كلل|LEM:كُلّ|M|GEN
35:47:1	شَىْءٍ	N	ROOT:شيأ|LEM:شَىْء|M|INDEF|GEN
35:48:1	عَلِيمٌ	N	ROOT:علم|LEM:عَلِيم|MS|INDEF|NOM|ADJ
36:1:1	فِى	P	P|LEM:فِي
36:2:1	بُيُوتٍ	N	ROOT:بيت|LEM:بَيْت|MP|INDEF|GEN
36:3:1	أَذِنَ	V	PERF|VF:1|ROOT:أذن|LEM:أَذِنَ|3MS
36:4:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
36:5:1	أَن	P	SUB|LEM:أَن
36:6:1	تُرْفَعَ	V	IMPF|VF:1|PASS|ROOT:رفع|LEM:رَفَعَ|3FS|MOOD:SUBJ
36:7:1	وَ	P	CONJ|PREF|LEM:و
36:7:2	يُذْكَرَ	V	IMPF|VF:1|PASS|ROOT:ذكر|LEM:ذَكَرَ|3MS|MOOD:SUBJ
36:8:1	فِي	P	P|LEM:فِي
36:8:2	هَا	N	PRON|SUFF|3FS
36:9:1	ٱسْمُ	N	ROOT:سمو|LEM:اسْم|M|NOM
36:9:2	هُۥ	N	PRON|SUFF|3MS
36:10:1	يُسَبِّحُ	V	IMPF|VF:2|ROOT:سبح|LEM:سَبَّحَ|3MS|MOOD:IND
36:11:1	لَ	P	P|PREF|LEM:ل
36:11:2	هُۥ	N	PRON|3MS
36:12:1	فِي	P	P|LEM:فِي
36:12:2	هَا	N	PRON|SUFF|3FS
36:13:1	بِ	P	P|PREF|LEM:ب
36:13:2	ٱلْ	P	DET|PREF|LEM:ال
36:13:3	غُدُوِّ	N	ROOT:غدو|LEM:غُدُوّ|M|GEN
36:14:1	وَ	P	CONJ|PREF|LEM:و
36:14:2	ٱلْ	P	DET|PREF|LEM:ال
36:14:3	ءَاصَالِ	N	ROOT:أصل|LEM:أَصِيل|MP|GEN
37:1:1	رِجَالٌ	N	ROOT:رجل|LEM:رِجال|MP|INDEF|NOM
37:2:1	لَّا	P	NEG|LEM:لا
37:3:1	تُلْهِي	V	IMPF|VF:4|ROOT:لهو|LEM:أَلْهَى|3FS|MOOD:IND
37:3:2	هِمْ	N	PRON|SUFF|3MP
37:4:1	تِجَٰرَةٌ	N	ROOT:تجر|LEM:تِجارَة|F|INDEF|NOM
37:5:1	وَ	P	CONJ|PREF|LEM:و
37:5:2	لَا	P	NEG|LEM:لا
37:6:1	بَيْعٌ	N	ROOT:بيع|LEM:بَيْع|M|INDEF|NOM
37:7:1	عَن	P	P|LEM:عَن
37:8:1	ذِكْرِ	N	VN|VF:1|ROOT:ذكر|LEM:ذِكْر|M|GEN
37:9:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
37:10:1	وَ	P	CONJ|PREF|LEM:و
37:10:2	إِقَامِ	N	VN|VF:4|ROOT:قوم|LEM:إِقام|M|GEN
37:11:1	ٱل	P	DET|PREF|LEM:ال
37:11:2	صَّلَوٰةِ	N	ROOT:صلو|LEM:صَلاة|F|GEN
37:12:1	وَ	P	CONJ|PREF|LEM:و
